revenue_detail_id,revenue_section_id,revenue_item_key,fiscal_year,account_code,account_name,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,saisetsu_code,saisetsu_name,department_display_name,source_funding_category_name,funding_nature,previous_amount_thousand_yen,current_amount_thousand_yen,diff_amount_thousand_yen,is_zero_amount,related_program_count,source_file,source_row_number
rd_2026_general_revenue_19_06_09_08_72_3655200000,rs_2026_general_revenue_19_06_09_08,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,08,参加料・利用料,72,ひまわり荘（運動プログラム）,障害福祉部 障害地域生活課,諸収入,specific,86,127,41,false,1,ippansainyu.csv,17877
rd_2026_general_revenue_19_06_09_08_73_3405350000,rs_2026_general_revenue_19_06_09_08,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,08,参加料・利用料,73,シルバー工芸教室,生活文化政策部 市民活動推進課,諸収入,specific,675,675,0,false,1,ippansainyu.csv,17034
rd_2026_general_revenue_19_06_09_08_74_3405350000,rs_2026_general_revenue_19_06_09_08,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,08,参加料・利用料,74,陶芸教室,生活文化政策部 市民活動推進課,諸収入,specific,2932,2961,29,false,1,ippansainyu.csv,17035
rd_2026_general_revenue_19_06_09_08_75_3405350000,rs_2026_general_revenue_19_06_09_08,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,08,参加料・利用料,75,生涯大学,生活文化政策部 市民活動推進課,諸収入,specific,3060,3590,530,false,1,ippansainyu.csv,17036
rd_2026_general_revenue_19_06_09_08_77_3405350000,rs_2026_general_revenue_19_06_09_08,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,08,参加料・利用料,77,土と農の交流園,生活文化政策部 市民活動推進課,諸収入,specific,2880,2880,0,false,1,ippansainyu.csv,17037
rd_2026_general_revenue_19_06_09_08_78_3405350000,rs_2026_general_revenue_19_06_09_08,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,08,参加料・利用料,78,市民大学,生活文化政策部 市民活動推進課,諸収入,specific,9701,9590,-111,false,1,ippansainyu.csv,17038
rd_2026_general_revenue_19_06_09_08_80_3405350000,rs_2026_general_revenue_19_06_09_08,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,08,参加料・利用料,80,ひだまり友遊会館コピーサービス料,生活文化政策部 市民活動推進課,諸収入,specific,65,64,-1,false,1,ippansainyu.csv,17039
rd_2026_general_revenue_19_06_09_08_83_3205400000,rs_2026_general_revenue_19_06_09_08,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,08,参加料・利用料,83,情報公開等,総務部 区政情報課,諸収入,specific,201,191,-10,false,1,ippansainyu.csv,16942
rd_2026_general_revenue_19_06_09_08_84_3815250000,rs_2026_general_revenue_19_06_09_08,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,08,参加料・利用料,84,建築計画概要書等閲覧,都市整備政策部 建築調整課,諸収入,specific,3752,3752,0,false,1,ippansainyu.csv,18539
rd_2026_general_revenue_19_06_09_08_85_3825150000,rs_2026_general_revenue_19_06_09_08,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,08,参加料・利用料,85,定期調査報告概要書等閲覧,防災街づくり担当部 建築安全課,諸収入,specific,60,80,20,false,1,ippansainyu.csv,18607
rd_2026_general_revenue_19_06_09_08_93_4975200000,rs_2026_general_revenue_19_06_09_08,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,08,参加料・利用料,93,中学生国際交流事業,教育委員会事務局 教育指導課,諸収入,specific,0,2360,2360,false,1,ippansainyu.csv,18861
rd_2026_general_revenue_19_06_09_08_95_4965100000,rs_2026_general_revenue_19_06_09_08,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,08,参加料・利用料,95,文化財普及・啓発事業,教育委員会事務局 生涯学習課,諸収入,specific,20,20,0,false,1,ippansainyu.csv,18834
rd_2026_general_revenue_19_06_09_09_01_3355100000,rs_2026_general_revenue_19_06_09_09,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,09,自治体賠償,01,雑入（自治体賠償保険）,財務部 経理課,一般財源,general,70,100,30,false,0,ippansainyu.csv,16987
rd_2026_general_revenue_19_06_09_09_06_3835300000,rs_2026_general_revenue_19_06_09_09,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,09,自治体賠償,06,自治体賠償（公園施設）,みどり33推進担当部 公園緑地課,諸収入,specific,0,16687,16687,false,1,ippansainyu.csv,18646
rd_2026_general_revenue_19_06_09_10_07_3895200000,rs_2026_general_revenue_19_06_09_10,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,10,自転車等駐車場利用料金納付金,07,自転車等駐車場利用料金納付金,土木部 交通安全自転車課,諸収入,specific,47442,28463,-18979,false,1,ippansainyu.csv,18704
rd_2026_general_revenue_19_06_09_12_03_3665580000,rs_2026_general_revenue_19_06_09_12,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,12,緊急・一時保育,03,区立保育園緊急保育料,子ども・若者部 保育課,諸収入,specific,2641,1,-2640,false,1,ippansainyu.csv,18324
rd_2026_general_revenue_19_06_09_12_04_3665580000,rs_2026_general_revenue_19_06_09_12,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,12,緊急・一時保育,04,区立保育園一時保育料,子ども・若者部 保育課,諸収入,specific,1956,2,-1954,false,1,ippansainyu.csv,18325
rd_2026_general_revenue_19_06_09_15_05_3555300000,rs_2026_general_revenue_19_06_09_15,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,15,リサイクル資源売払金,05,拠点回収事業,環境政策部 事業課,諸収入,specific,328,323,-5,false,1,ippansainyu.csv,17213
rd_2026_general_revenue_19_06_09_15_20_3555300000,rs_2026_general_revenue_19_06_09_15,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,15,リサイクル資源売払金,20,金属以外資源化事業,環境政策部 事業課,諸収入,specific,1177,918,-259,false,1,ippansainyu.csv,17214
rd_2026_general_revenue_19_06_09_15_21_4960150000,rs_2026_general_revenue_19_06_09_15,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,15,リサイクル資源売払金,21,廃食用油回収事業（給食）,教育委員会事務局 学校健康推進課,諸収入,specific,540,0,-540,true,0,ippansainyu.csv,18778
rd_2026_general_revenue_19_06_09_15_33_4985100000,rs_2026_general_revenue_19_06_09_15,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,15,リサイクル資源売払金,33,教育総合センター維持管理,教育委員会事務局 教育相談課,諸収入,specific,19,17,-2,false,1,ippansainyu.csv,18887
rd_2026_general_revenue_19_06_09_15_34_4965200000,rs_2026_general_revenue_19_06_09_15,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,15,リサイクル資源売払金,34,教育会館維持管理,教育委員会事務局 中央図書館,諸収入,specific,76,97,21,false,1,ippansainyu.csv,18845
rd_2026_general_revenue_19_06_09_15_35_4985100000,rs_2026_general_revenue_19_06_09_15,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,15,リサイクル資源売払金,35,リサイクル資源売払金,教育委員会事務局 教育相談課,諸収入,specific,2,2,0,false,1,ippansainyu.csv,18888
rd_2026_general_revenue_19_06_09_15_38_4960150000,rs_2026_general_revenue_19_06_09_15,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,15,リサイクル資源売払金,38,廃食用油回収事業（給食）,教育委員会事務局 学校健康推進課,諸収入,specific,0,540,540,false,1,ippansainyu.csv,18779
rd_2026_general_revenue_19_06_09_16_03_4965100000,rs_2026_general_revenue_19_06_09_16,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,16,有償刊行物売払料,03,郷土資料館,教育委員会事務局 生涯学習課,諸収入,specific,572,700,128,false,1,ippansainyu.csv,18835
rd_2026_general_revenue_19_06_09_18_01_2235100000,rs_2026_general_revenue_19_06_09_18,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,18,施設管理費負担金,01,北沢総合支所維持管理,北沢総合支所 地域振興課,諸収入,specific,18000,37000,19000,false,1,ippansainyu.csv,16795
rd_2026_general_revenue_19_06_09_18_03_3595150000,rs_2026_general_revenue_19_06_09_18,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,18,施設管理費負担金,03,保健医療福祉総合プラザ維持管理,保健福祉政策部 保福推進課,諸収入,specific,7618,7947,329,false,1,ippansainyu.csv,17269
rd_2026_general_revenue_19_06_09_23_03_3415220000,rs_2026_general_revenue_19_06_09_23,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,23,自動証明写真機管理協力金,03,世田谷総合支所,地域行政部 住民記録・戸籍課,一般財源,general,540,270,-270,false,0,ippansainyu.csv,17096
rd_2026_general_revenue_19_06_09_27_03_3065500000,rs_2026_general_revenue_19_06_09_27,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,27,区市町村振興協会交付金,03,ハロウィンジャンボ宝くじ区市町村交付金,政策経営部 財政課,一般財源,general,64131,61220,-2911,false,0,ippansainyu.csv,16914
rd_2026_general_revenue_19_06_09_31_02_3895140000,rs_2026_general_revenue_19_06_09_31,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,31,屋外広告物除却費,02,屋外広告物除却費,土木部 土木計画調整課,諸収入,specific,1,1,0,false,1,ippansainyu.csv,18690
rd_2026_general_revenue_19_06_09_34_01_3235200000,rs_2026_general_revenue_19_06_09_34,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,34,施設利用者負担金,01,三軒茶屋分庁舎,庁舎整備担当部 庁舎管理担当課,諸収入,specific,10605,10605,0,false,1,ippansainyu.csv,16967
rd_2026_general_revenue_19_06_09_36_03_3665580000,rs_2026_general_revenue_19_06_09_36,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,36,電力売払収入,03,区立保育園関連,子ども・若者部 保育課,一般財源,general,1,0,-1,true,0,ippansainyu.csv,18326
rd_2026_general_revenue_19_06_09_36_04_3465120000,rs_2026_general_revenue_19_06_09_36,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,36,電力売払収入,04,自然エネルギー発電所,環境政策部 気候危機対策課,諸収入,specific,20329,18673,-1656,false,1,ippansainyu.csv,17147
rd_2026_general_revenue_19_06_09_36_07_3895200000,rs_2026_general_revenue_19_06_09_36,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,36,電力売払収入,07,自転車等駐車場関連,土木部 交通安全自転車課,諸収入,specific,40,26,-14,false,1,ippansainyu.csv,18705
rd_2026_general_revenue_19_06_09_36_08_3895300000,rs_2026_general_revenue_19_06_09_36,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,36,電力売払収入,08,街路灯維持管理（世田谷・北沢・烏山）,土木部 工事第一課,諸収入,specific,12,1,-11,false,1,ippansainyu.csv,18729
rd_2026_general_revenue_19_06_09_38_02_3895200000,rs_2026_general_revenue_19_06_09_38,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,38,東京都道路整備保全公社助成金,02,自転車駐輪場整備事業,土木部 交通安全自転車課,諸収入,specific,2861,5000,2139,false,1,ippansainyu.csv,18706
rd_2026_general_revenue_19_06_09_45_02_3065600000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,02,せたがや便利帳,政策経営部 広報広聴課,諸収入,specific,1508,1508,0,false,1,ippansainyu.csv,16921
rd_2026_general_revenue_19_06_09_45_06_3065600000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,06,区ホームページ,政策経営部 広報広聴課,諸収入,specific,4525,4525,0,false,1,ippansainyu.csv,16922
rd_2026_general_revenue_19_06_09_45_11_3065600000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,11,庁舎内映像モニター,政策経営部 広報広聴課,諸収入,specific,2412,2412,0,false,1,ippansainyu.csv,16923
rd_2026_general_revenue_19_06_09_45_12_3655100000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,12,障害者のしおり,障害福祉部 障害施策課,諸収入,specific,0,31,31,false,1,ippansainyu.csv,17827
rd_2026_general_revenue_19_06_09_45_15_3555300000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,15,資源とごみの分け方・出し方,環境政策部 事業課,諸収入,specific,50,50,0,false,1,ippansainyu.csv,17215
rd_2026_general_revenue_19_06_09_45_16_3555300000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,16,資源・ごみ収集カレンダー,環境政策部 事業課,諸収入,specific,836,836,0,false,1,ippansainyu.csv,17216
rd_2026_general_revenue_19_06_09_45_18_3415220000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,18,総合支所くみん窓口,地域行政部 住民記録・戸籍課,諸収入,specific,6115,6115,0,false,2,ippansainyu.csv,17097
rd_2026_general_revenue_19_06_09_45_20_3415100000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,20,公共施設利用案内システム,地域行政部 地域行政課,諸収入,specific,132,132,0,false,1,ippansainyu.csv,17085
rd_2026_general_revenue_19_06_09_45_24_2335100000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,24,玉川総合支所,玉川総合支所 地域振興課,諸収入,specific,264,264,0,false,1,ippansainyu.csv,16826
rd_2026_general_revenue_19_06_09_45_25_2435100000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,25,砧総合支所,砧総合支所 地域振興課,諸収入,specific,264,264,0,false,1,ippansainyu.csv,16852
rd_2026_general_revenue_19_06_09_45_26_3835300000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,26,ミニＳＬネーミングライツ,みどり33推進担当部 公園緑地課,諸収入,specific,1000,1000,0,false,1,ippansainyu.csv,18647
rd_2026_general_revenue_19_06_09_45_27_3405500000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,27,二十歳のつどい,生活文化政策部 健康村・ふる交流課,諸収入,specific,880,0,-880,true,0,ippansainyu.csv,17079
rd_2026_general_revenue_19_06_09_45_28_4965200000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,28,図書館案内,教育委員会事務局 中央図書館,諸収入,specific,62,31,-31,false,1,ippansainyu.csv,18846
rd_2026_general_revenue_19_06_09_45_29_3865500000,rs_2026_general_revenue_19_06_09_45,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,45,広告料収入,29,コミュニティ交通,道路・交通計画部 交通政策課,諸収入,specific,693,660,-33,false,1,ippansainyu.csv,18682
rd_2026_general_revenue_19_06_09_48_02_3785100000,rs_2026_general_revenue_19_06_09_48,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,48,広域連合支出金,02,長寿健康増進事業補助金（追加健診）,世田谷保健所 健康企画課,諸収入,specific,8579,8475,-104,false,1,ippansainyu.csv,18419
rd_2026_general_revenue_19_06_09_48_03_3785200000,rs_2026_general_revenue_19_06_09_48,2026_general_revenue_19_06_09,2026,general,一般会計,19,諸収入,06,雑入,09,雑入,48,広域連合支出金,03,歯科健康診査事業費補助金,世田谷保健所 健康推進課,諸収入,specific,736,1490,754,false,1,ippansainyu.csv,18466
