budget_program_identity_id,fiscal_year,account_code,account_name,budget_item_key,display_program_name,normalized_program_name,department_name,normalized_department_name,candidate_budget_book_pages,total_amount_thousand_yen,member_group_count,source_type
bpi_fa5d249831f54eacc33495fd8681553a1601c5e5a81c0d29b7700e5872a3e0f7,2026,general,一般会計,2026_general_expenditure_08_06_04,教育会館維持管理,教育会館維持管理,教生＊中央図書館,教生*中央図書館,461,311678,1,derived
bpi_f1ace57eb444f15fabfc4c9ec721c1f68cba3c42ef747e48aaff20bcdedd244c,2026,general,一般会計,2026_general_expenditure_08_06_04,生涯学習拠点としての図書館の充実,生涯学習拠点としての図書館の充実,教生＊中央図書館,教生*中央図書館,461,8346,1,derived
bpi_7969d2c52363c948e98297f096a9a2b2e1fed724e211b718a13f859525048344,2026,general,一般会計,2026_general_expenditure_08_06_06,郷土資料館改修工事,郷土資料館改修工事,教生＊生涯学習課,教生*生涯学習課,461,3190,1,derived
bpi_34f65e48764e6de31ef04330d4b55400dc62ba070648459485e5303f06e118fe,2026,general,一般会計,2026_general_expenditure_08_06_06,郷土資料館維持運営,郷土資料館維持運営,教生＊生涯学習課,教生*生涯学習課,461,44008,1,derived
bpi_a48461b743b58c2b40ae839c12ae5a98653e36158aa98feffd11ae3d7af49e54,2026,general,一般会計,2026_general_expenditure_08_06_06,郷土資料館行事,郷土資料館行事,教生＊生涯学習課,教生*生涯学習課,461,2438,1,derived
bpi_6730f17bb6f3a33370d4abff31246ef32f17ea670b6175c808eef2577ac5e346,2026,general,一般会計,2026_general_expenditure_08_06_06,郷土資料館資料調査及び整理,郷土資料館資料調査及び整理,教生＊生涯学習課,教生*生涯学習課,461,5676,1,derived
bpi_1424e12ec98191af706bd504e9794d1e6358033bcc692557dedc9b48eb45be08,2026,general,一般会計,2026_general_expenditure_08_06_08,地域図書館建設工事,地域図書館建設工事,教生＊中央図書館,教生*中央図書館,,0,1,derived
bpi_3f9fdf3bcde738d093895512dc7e0d65330f039e39c40489c5810deb597317d4,2026,general,一般会計,2026_general_expenditure_08_08_01,中学校給食維持運営,中学校給食維持運営,教生＊学校健康推進課,教生*学校健康推進課,463,1010741,1,derived
bpi_2f71dc6a1bb24ac902f856df671525cbb761e76677a2a03d90602f612dfd5f0a,2026,general,一般会計,2026_general_expenditure_08_08_01,学校給食事務運営,学校給食事務運営,教生＊学校健康推進課,教生*学校健康推進課,463,4483774,1,derived
bpi_76644b661851bd4cd3dbd5d1c5eda0b04e17616f1b2695d4c3dcdc2569aaefbd,2026,general,一般会計,2026_general_expenditure_08_08_01,学校給食保護者負担軽減事務,学校給食保護者負担軽減事務,教生＊学校健康推進課,教生*学校健康推進課,463,5290,1,derived
bpi_b082988359ec7f8e575ee6d687e6ec722aa025161c1761c1c030d63396bdeb05,2026,general,一般会計,2026_general_expenditure_08_08_01,学校給食費収納事務,学校給食費収納事務,教生＊学校健康推進課,教生*学校健康推進課,463,6771,1,derived
bpi_910a35cc9e5e73b00e129e16cf76f5c607cd9536b554e7462642aefcd5ac5487,2026,general,一般会計,2026_general_expenditure_08_08_01,小学校給食維持運営,小学校給食維持運営,教生＊学校健康推進課,教生*学校健康推進課,463,3163729,1,derived
bpi_0055ff05fbde84fba394fd35cedba5888c1b982eccfb61afafaecc7fe6f2eb2f,2026,general,一般会計,2026_general_expenditure_08_08_01,調理場施設整備工事,調理場施設整備工事,教生＊学校健康推進課,教生*学校健康推進課,463,69278,1,derived
bpi_5644bfec357b6ff24ccc2e68974345bae2496b56182d0e42963cafb188053451,2026,general,一般会計,2026_general_expenditure_08_08_01,調理場維持運営,調理場維持運営,教生＊学校健康推進課,教生*学校健康推進課,463,521675,1,derived
bpi_d680262080e7a35a4084457389424a06431167b95b1c10943c554060af90ab00,2026,general,一般会計,2026_general_expenditure_09_01_01,区議会事務局職員の人件費,区議会事務局職員の人件費,総務＊人事課,総務*人事課,465,244157,1,derived
bpi_9fb50c492ee8089a7172a1b2c37e1781edd7a9373a7883eff677b481add4856b,2026,general,一般会計,2026_general_expenditure_09_01_02,一般会計関係職員の人件費,一般会計関係職員の人件費,政策＊財政課,政策*財政課,465,53500,1,derived
bpi_34acf9623cc61d4b348c36d72445729b13128cdd9a95f1f5ce52bff56594835b,2026,general,一般会計,2026_general_expenditure_09_01_02,会計年度任用職員の人件費（世田谷総合支所）,会計年度任用職員の人件費(世田谷総合支所),世支＊地域振興課,世支*地域振興課,465,11897,1,derived
bpi_175f30a161dccdb241c57e55790e3d1544661757b6a783414ea1a3469a033ac1,2026,general,一般会計,2026_general_expenditure_09_01_02,会計年度任用職員の人件費（危機管理部）,会計年度任用職員の人件費(危機管理部),危機管理部＊災害対策課,危機管理部*災害対策課,465,3820,1,derived
bpi_36de967649456f996238acd833d9209a8b51d950cf817cbce673ecaffa259479,2026,general,一般会計,2026_general_expenditure_09_01_02,会計年度任用職員の人件費（地域行政部）,会計年度任用職員の人件費(地域行政部),地域行政部＊地域行政課,地域行政部*地域行政課,465,318088,1,derived
bpi_9e17ec8a82ad9617376b596db8314c0b6c9e1f7f25ba095dd7e0658be37011d5,2026,general,一般会計,2026_general_expenditure_09_01_02,会計年度任用職員の人件費（政策経営部）,会計年度任用職員の人件費(政策経営部),政策＊政策企画課,政策*政策企画課,465,18460,2,derived
bpi_980ce9b70e37b092adb0d85b25c10ed7a4c4a19e87b3a53d40a768a182ae7832,2026,general,一般会計,2026_general_expenditure_09_01_02,会計年度任用職員の人件費（生活文化政策部）,会計年度任用職員の人件費(生活文化政策部),生政＊市民活動推進課,生政*市民活動推進課,465,84395,2,derived
bpi_48ae69c4004752c81d798f5891b6b30208de61974a2ad62041b059e30348eeb9,2026,general,一般会計,2026_general_expenditure_09_01_02,会計年度任用職員の人件費（経済産業部）,会計年度任用職員の人件費(経済産業部),経産＊商業課,経産*商業課,465,38683,1,derived
bpi_bd63c3004e3766eddbe2f16ff7a5da47316b54d7cede1f9b4d600c05c3ba6cf1,2026,general,一般会計,2026_general_expenditure_09_01_02,会計年度任用職員の人件費（総務部）,会計年度任用職員の人件費(総務部),総務＊人事課,総務*人事課,465,8646692,1,derived
bpi_c4c0357e299108f38958be36ae151c72cac189bbcf5a6aab2eb1f2afe0d54b87,2026,general,一般会計,2026_general_expenditure_09_01_02,会計年度任用職員の人件費（選挙管理委員会事務局）,会計年度任用職員の人件費(選挙管理委員会事務局),選挙管理委員会事務局,選挙管理委員会事務局,465,128,1,derived
bpi_495f338eab1efd884fbeaa976407ff4ef23d59978ff6fb313a19d8938251c361,2026,general,一般会計,2026_general_expenditure_09_01_02,公務災害補償基金掛金及び付加給付,公務災害補償基金掛金及び付加給付,総務＊職員厚生課,総務*職員厚生課,465,59431,1,derived
bpi_88eb8874cf6e6990e0a9e42edfeb5f6bb0b30dac9672ec5c4c20c048e9a2e1b4,2026,general,一般会計,2026_general_expenditure_09_01_02,総務関係事務従事職員の人件費,総務関係事務従事職員の人件費,総務＊人事課,総務*人事課,465,15972564,1,derived
bpi_e4a3bfafcdabc44c5e95c4cc0ea467f7989f9f5e99ae682f9a36567dbdf723bb,2026,general,一般会計,2026_general_expenditure_09_01_03,会計年度任用職員の人件費（世田谷総合支所）,会計年度任用職員の人件費(世田谷総合支所),世センター＊生活支援課,世センター*生活支援課,467,5761,1,derived
bpi_b9f1165f165cc6c8a854899bb8a10556c041f2a5f248c866e36eadfd1f138699,2026,general,一般会計,2026_general_expenditure_09_01_03,会計年度任用職員の人件費（保健福祉政策部）,会計年度任用職員の人件費(保健福祉政策部),保政＊保健福祉政策課,保政*保健福祉政策課,467,128690,1,derived
bpi_abbd17f8fda03037d67a0c443732282df2af2dadfa3166b668a4dab9be8a79b0,2026,general,一般会計,2026_general_expenditure_09_01_03,会計年度任用職員の人件費（児童相談所）,会計年度任用職員の人件費(児童相談所),児相＊児童相談課,児相*児童相談課,467,134156,1,derived
bpi_b6acaa2cfed17552a1ae4881cce909f506615b3a3c15eb4c1bbb42c1c901cc53,2026,general,一般会計,2026_general_expenditure_09_01_03,会計年度任用職員の人件費（北沢総合支所）,会計年度任用職員の人件費(北沢総合支所),北センター＊生活支援課,北センター*生活支援課,467,5763,1,derived
bpi_5939d32e45ec716f31e67094aa1fdc3e15149a40dfc89175ae186f2e884591b1,2026,general,一般会計,2026_general_expenditure_09_01_03,会計年度任用職員の人件費（子ども・若者部（２））,会計年度任用職員の人件費(子ども・若者部(2)),子若＊子ども・若者支援課,子若*子ども・若者支援課,467,2353017,1,derived
bpi_b20577636fe2f4187fd662b1f0fc27c1a15b49e5c5e258c012206f3f329eb489,2026,general,一般会計,2026_general_expenditure_09_01_03,会計年度任用職員の人件費（子ども・若者部）,会計年度任用職員の人件費(子ども・若者部),子若＊子ども・若者支援課,子若*子ども・若者支援課,467,273208,2,derived
bpi_fa8dd2d3248166a974a489fa6fb65e60a2b628120edb1174be40467b94a43029,2026,general,一般会計,2026_general_expenditure_09_01_03,会計年度任用職員の人件費（烏山総合支所）,会計年度任用職員の人件費(烏山総合支所),烏センター＊生活支援課,烏センター*生活支援課,467,13250,1,derived
bpi_41df3ff6c5153db6480ef1d345b238e6316a2aa568e3c17ad8e8c20b778a1c0e,2026,general,一般会計,2026_general_expenditure_09_01_03,会計年度任用職員の人件費（玉川総合支所）,会計年度任用職員の人件費(玉川総合支所),玉センター＊生活支援課,玉センター*生活支援課,467,12690,1,derived
bpi_7d73385ff7bee1b210f97905c7c504202dfc210102871ad103245cfd28c4e516,2026,general,一般会計,2026_general_expenditure_09_01_03,会計年度任用職員の人件費（砧総合支所）,会計年度任用職員の人件費(砧総合支所),砧センター＊生活支援課,砧センター*生活支援課,467,5770,1,derived
bpi_181d68cd53e1bae8c0ff0b19f41abc04ca2fba5d55dc0649f06039d0ddf44c32,2026,general,一般会計,2026_general_expenditure_09_01_03,会計年度任用職員の人件費（障害福祉部）,会計年度任用職員の人件費(障害福祉部),障福＊障害施策課,障福*障害施策課,467,61654,2,derived
bpi_609a88730a098d9b7d92ee3c6917e6326a529d94def926bfc64471a2252bebf7,2026,general,一般会計,2026_general_expenditure_09_01_03,会計年度任用職員の人件費（高齢福祉部）,会計年度任用職員の人件費(高齢福祉部),高福＊高齢福祉課,高福*高齢福祉課,467,10078,1,derived
bpi_5514ebac92df97541fc72dcb995412a4efd023cee05294300d6b86ca6ced3ee6,2026,general,一般会計,2026_general_expenditure_09_01_03,民生関係事務従事職員の人件費,民生関係事務従事職員の人件費,総務＊人事課,総務*人事課,467,19385105,1,derived
bpi_4d30bd243a3d9aed5c8e0401703ab35c455be4c6efc1ab9a3e0853188b6a456f,2026,general,一般会計,2026_general_expenditure_09_01_04,会計年度任用職員の人件費（清掃・リサイクル部）,会計年度任用職員の人件費(清掃・リサイクル部),清掃・リサ＊管理課,清掃・リサ*管理課,469,0,1,derived
bpi_d875764da6ed62c98e434cb9d23ea268ab012271184d5cd51c16a38427a2597f,2026,general,一般会計,2026_general_expenditure_09_01_04,会計年度任用職員の人件費（環境政策部）,会計年度任用職員の人件費(環境政策部),環政＊環境政策課,環政*環境政策課,469,78194,1,derived
bpi_8602f9ace5d4e2d3fc46453eec95973931cd87c6ccbe7a3060ee9f6fa32fc15d,2026,general,一般会計,2026_general_expenditure_09_01_04,環境関係事務従事職員の人件費,環境関係事務従事職員の人件費,総務＊人事課,総務*人事課,469,679083,1,derived
bpi_11c09a256ac1f0b08b604ed1e947ffc80d0cb7edff4703759634a064845e0bd8,2026,general,一般会計,2026_general_expenditure_09_01_05,会計年度任用職員の人件費（世田谷保健所）,会計年度任用職員の人件費(世田谷保健所),世保＊健康企画課,世保*健康企画課,469,178711,2,derived
bpi_658582e7001236a567ed5716e30ff0187bb1df6f8de458986dbd634a13e12cb3,2026,general,一般会計,2026_general_expenditure_09_01_05,会計年度任用職員の人件費（世田谷総合支所）,会計年度任用職員の人件費(世田谷総合支所),世センター＊生活支援課,世センター*生活支援課,469,8529,1,derived
bpi_c8478ce3df6e2cda70d6a81918bce4bc9b667956db79550014fe3c0a0367b814,2026,general,一般会計,2026_general_expenditure_09_01_05,会計年度任用職員の人件費（北沢総合支所）,会計年度任用職員の人件費(北沢総合支所),北センター＊生活支援課,北センター*生活支援課,469,4893,1,derived
bpi_d46d50e2dd618cc64233174016e99c087bc2828ac34c26ea66a70ea1996cab3a,2026,general,一般会計,2026_general_expenditure_09_01_05,会計年度任用職員の人件費（烏山総合支所）,会計年度任用職員の人件費(烏山総合支所),烏センター＊生活支援課,烏センター*生活支援課,469,5534,1,derived
bpi_fb53587ba5f3ebfaa15d5291bab9a675ae53feb0feb0c58934f0a54d584c0bc9,2026,general,一般会計,2026_general_expenditure_09_01_05,会計年度任用職員の人件費（玉川総合支所）,会計年度任用職員の人件費(玉川総合支所),玉センター＊生活支援課,玉センター*生活支援課,469,3859,1,derived
bpi_51c1bfd22b52340d4afe0504bf37d93c3c4ff02b5833daaebc2009260acb3fc0,2026,general,一般会計,2026_general_expenditure_09_01_05,会計年度任用職員の人件費（砧総合支所）,会計年度任用職員の人件費(砧総合支所),砧センター＊生活支援課,砧センター*生活支援課,469,5688,1,derived
bpi_9d639f61d0cd8ae35f2160fcb55a44122da0209fd05f067ee108471955cb843a,2026,general,一般会計,2026_general_expenditure_09_01_05,衛生関係事務従事職員の人件費,衛生関係事務従事職員の人件費,総務＊人事課,総務*人事課,469,2587333,1,derived
bpi_1c6b0454d40f966bac6f8057c0cbcce3c36597b0df89734acdac0eae73af29d8,2026,general,一般会計,2026_general_expenditure_09_01_06,産業経済関係事務従事職員の人件費,産業経済関係事務従事職員の人件費,総務＊人事課,総務*人事課,471,532618,1,derived
bpi_160eb5548a15560a8844f0e8ba391aaa2ac566bece093319999a2464997ff584,2026,general,一般会計,2026_general_expenditure_09_01_07,会計年度任用職員の人件費（都市整備政策部）,会計年度任用職員の人件費(都市整備政策部),都政＊都市計画課,都政*都市計画課,471,3767,1,derived
bpi_6defa968f245a1daf2d467f021bd8c3d52d87579f5b7d449db5be58808ca5162,2026,general,一般会計,2026_general_expenditure_09_01_07,土木関係事務従事職員の人件費,土木関係事務従事職員の人件費,総務＊人事課,総務*人事課,471,5589927,1,derived
bpi_b55e51de6d41c9f9e2302349c0f7a11790df1cb4835ebe1c8990b0dd44d25850,2026,general,一般会計,2026_general_expenditure_09_01_08,会計年度任用職員の人件費（教育委員会事務局）,会計年度任用職員の人件費(教育委員会事務局),教生＊教育総務課,教生*教育総務課,471,6478119,5,derived
bpi_d217e916810a3cb94e8650936067abad934f1d4c33f5779441597cc79cb69555,2026,general,一般会計,2026_general_expenditure_09_01_08,教育関係事務従事職員の人件費,教育関係事務従事職員の人件費,総務＊人事課,総務*人事課,471,3327572,1,derived
bpi_49a233fff89b928698cde2646a26714688b14453a74bacc47c93d311057dea67,2026,general,一般会計,2026_general_expenditure_09_01_09,学校関係事務従事職員の人件費,学校関係事務従事職員の人件費,学教＊学校職員課,学教*学校職員課,473,1887388,1,derived
bpi_b24dd9ce18ee72d16cdd1eb7522e30c81df6971defb58581a87581f88fc666ef,2026,general,一般会計,2026_general_expenditure_09_01_09,学校関係事務従事職員の人件費,学校関係事務従事職員の人件費,総務＊人事課,総務*人事課,473,9121,1,derived
bpi_42b873a6e7ce6f2674f8cfeac89f32a30bc82217c9b7ae1bc6297bbb0bbe1c3e,2026,general,一般会計,2026_general_expenditure_09_01_10,清掃関係事務従事職員の人件費,清掃関係事務従事職員の人件費,総務＊人事課,総務*人事課,473,2539915,1,derived
