revenue_detail_id,revenue_section_id,revenue_item_key,fiscal_year,account_code,account_name,budget_side,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,setsu_code,setsu_name,saisetsu_code,saisetsu_name,department_code,department_name,source_revenue_number,source_revenue_number_name,source_funding_category_code,source_funding_category_name,funding_nature,previous_amount_thousand_yen,requested_amount_thousand_yen,estimated_amount_thousand_yen,current_amount_thousand_yen,allocated_amount_thousand_yen,unallocated_amount_thousand_yen,request_content,assessment_content,is_zero_amount,source_type,source_file,source_row_number
rd_2026_long_term_care_insurance_revenue_43_02_17_01_01_3645300000,rs_2026_long_term_care_insurance_revenue_43_02_17_01,2026_long_term_care_insurance_revenue_43_02_17,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,17,介護保険保険者努力支援交付金,01,介護保険保険者努力支援交付金,01,一般介護予防事業,3645300000,高福＊介護予防・支援課,7598,国庫補助金介護保険保険者努力支援交付金一般介護予防事業,1,国庫支出金,special_account,53174,59983,59983,59983,59983,0,,,false,official_csv,ippansainyu.csv,17739
rd_2026_long_term_care_insurance_revenue_43_02_17_01_02_3645300000,rs_2026_long_term_care_insurance_revenue_43_02_17_01,2026_long_term_care_insurance_revenue_43_02_17,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,17,介護保険保険者努力支援交付金,01,介護保険保険者努力支援交付金,02,サービス・活動事業,3645300000,高福＊介護予防・支援課,7599,国庫補助金介護保険保険者努力支援交付金サービス・活動事業,1,国庫支出金,special_account,13099,4062,4062,4062,4062,0,,,false,official_csv,ippansainyu.csv,17740
rd_2026_long_term_care_insurance_revenue_43_02_17_01_05_3645300000,rs_2026_long_term_care_insurance_revenue_43_02_17_01,2026_long_term_care_insurance_revenue_43_02_17,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,17,介護保険保険者努力支援交付金,01,介護保険保険者努力支援交付金,05,認知症包括支援事業,3645300000,高福＊介護予防・支援課,8569,国庫補助金介護保険保険者努力支援交付金認知症包括支援事業,1,国庫支出金,special_account,12957,12283,12283,12283,12283,0,,,false,official_csv,ippansainyu.csv,17741
rd_2026_long_term_care_insurance_revenue_43_02_17_01_06_3595150000,rs_2026_long_term_care_insurance_revenue_43_02_17_01,2026_long_term_care_insurance_revenue_43_02_17,2026,long_term_care_insurance,介護保険事業会計,revenue,43,国庫支出金,02,国庫補助金,17,介護保険保険者努力支援交付金,01,介護保険保険者努力支援交付金,06,在宅医療・介護連携推進事業,3595150000,保政＊保福推進課,8570,国庫補助金介護保険保険者努力支援交付金在宅医療・介護連携推進事業,1,国庫支出金,special_account,17505,18439,18439,18439,18439,0,,,false,official_csv,ippansainyu.csv,17272
rd_2026_long_term_care_insurance_revenue_44_01_01_01_01_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,01,居宅介護サービス給付費,3645200000,高福＊介護保険課,1412,支払基金交付金現年度分居宅介護サービス給付費,14,支払基金交付金,special_account,10146481,10488898,10488898,10488898,10488898,0,,,false,official_csv,ippansainyu.csv,17625
rd_2026_long_term_care_insurance_revenue_44_01_01_01_02_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,02,施設介護サービス給付費,3645200000,高福＊介護保険課,1413,支払基金交付金現年度分施設介護サービス給付費,14,支払基金交付金,special_account,3604665,3716010,3716010,3716010,3716010,0,,,false,official_csv,ippansainyu.csv,17626
rd_2026_long_term_care_insurance_revenue_44_01_01_01_03_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,03,居宅介護福祉用具購入費,3645200000,高福＊介護保険課,1414,支払基金交付金現年度分居宅介護福祉用具購入費,14,支払基金交付金,special_account,24890,25212,25212,25212,25212,0,,,false,official_csv,ippansainyu.csv,17627
rd_2026_long_term_care_insurance_revenue_44_01_01_01_04_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,04,居宅介護住宅改修費,3645200000,高福＊介護保険課,1415,支払基金交付金現年度分居宅介護住宅改修費,14,支払基金交付金,special_account,38409,38550,38550,38550,38550,0,,,false,official_csv,ippansainyu.csv,17628
rd_2026_long_term_care_insurance_revenue_44_01_01_01_05_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,05,居宅介護サービス計画費,3645200000,高福＊介護保険課,1416,支払基金交付金現年度分居宅介護サービス計画費,14,支払基金交付金,special_account,1056809,1060020,1060020,1060020,1060020,0,,,false,official_csv,ippansainyu.csv,17629
rd_2026_long_term_care_insurance_revenue_44_01_01_01_10_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,10,審査支払手数料,3645200000,高福＊介護保険課,1421,支払基金交付金現年度分審査支払手数料,14,支払基金交付金,special_account,22673,22931,22931,22931,22931,0,,,false,official_csv,ippansainyu.csv,17630
rd_2026_long_term_care_insurance_revenue_44_01_01_01_11_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,11,高額介護サービス費,3645200000,高福＊介護保険課,1422,支払基金交付金現年度分高額介護サービス費,14,支払基金交付金,special_account,625844,637478,637478,637478,637478,0,,,false,official_csv,ippansainyu.csv,17631
rd_2026_long_term_care_insurance_revenue_44_01_01_01_13_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,13,地域密着型介護サービス給付費,3645200000,高福＊介護保険課,2488,支払基金交付金現年度分地域密着型介護サービス給付費,14,支払基金交付金,special_account,2689366,2589570,2589570,2589570,2589570,0,,,false,official_csv,ippansainyu.csv,17632
rd_2026_long_term_care_insurance_revenue_44_01_01_01_14_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,14,地域密着型介護予防サービス給付費,3645200000,高福＊介護保険課,2489,支払基金交付金現年度分地域密着型介護予防サービス給付費,14,支払基金交付金,special_account,10377,9689,9689,9689,9689,0,,,false,official_csv,ippansainyu.csv,17633
rd_2026_long_term_care_insurance_revenue_44_01_01_01_15_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,15,特定入所者介護サービス費,3645200000,高福＊介護保険課,2490,支払基金交付金現年度分特定入所者介護サービス費,14,支払基金交付金,special_account,209106,179737,179737,179737,179737,0,,,false,official_csv,ippansainyu.csv,17634
rd_2026_long_term_care_insurance_revenue_44_01_01_01_16_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,16,特定入所者介護予防サービス費,3645200000,高福＊介護保険課,2491,支払基金交付金現年度分特定入所者介護予防サービス費,14,支払基金交付金,special_account,109,109,109,109,109,0,,,false,official_csv,ippansainyu.csv,17635
rd_2026_long_term_care_insurance_revenue_44_01_01_01_17_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,17,介護予防サービス給付費,3645200000,高福＊介護保険課,2529,支払基金交付金現年度分介護予防サービス給付費,14,支払基金交付金,special_account,326944,361260,361260,361260,361260,0,,,false,official_csv,ippansainyu.csv,17636
rd_2026_long_term_care_insurance_revenue_44_01_01_01_18_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,18,介護予防福祉用具購入費,3645200000,高福＊介護保険課,2530,支払基金交付金現年度分介護予防福祉用具購入費,14,支払基金交付金,special_account,4887,4619,4619,4619,4619,0,,,false,official_csv,ippansainyu.csv,17637
rd_2026_long_term_care_insurance_revenue_44_01_01_01_19_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,19,介護予防住宅改修費,3645200000,高福＊介護保険課,2531,支払基金交付金現年度分介護予防住宅改修費,14,支払基金交付金,special_account,21109,21738,21738,21738,21738,0,,,false,official_csv,ippansainyu.csv,17638
rd_2026_long_term_care_insurance_revenue_44_01_01_01_20_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,20,介護予防サービス計画給付費,3645200000,高福＊介護保険課,2532,支払基金交付金現年度分介護予防サービス計画給付費,14,支払基金交付金,special_account,65234,65733,65733,65733,65733,0,,,false,official_csv,ippansainyu.csv,17639
rd_2026_long_term_care_insurance_revenue_44_01_01_01_21_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,21,高額介護予防サービス費,3645200000,高福＊介護保険課,2533,支払基金交付金現年度分高額介護予防サービス費,14,支払基金交付金,special_account,1025,1349,1349,1349,1349,0,,,false,official_csv,ippansainyu.csv,17640
rd_2026_long_term_care_insurance_revenue_44_01_01_01_25_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,25,高額医療合算介護サービス費,3645200000,高福＊介護保険課,4017,支払基金交付金現年度分高額医療合算介護サービス費,14,支払基金交付金,special_account,114327,116794,116794,116794,116794,0,,,false,official_csv,ippansainyu.csv,17641
rd_2026_long_term_care_insurance_revenue_44_01_01_01_26_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_01_01,2026_long_term_care_insurance_revenue_44_01_01,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,01,介護給付費交付金,01,現年度分,26,高額医療合算介護予防サービス費,3645200000,高福＊介護保険課,4025,支払基金交付金現年度分高額医療合算介護予防サービス費,14,支払基金交付金,special_account,1234,1234,1234,1234,1234,0,,,false,official_csv,ippansainyu.csv,17642
rd_2026_long_term_care_insurance_revenue_44_01_03_01_05_3645300000,rs_2026_long_term_care_insurance_revenue_44_01_03_01,2026_long_term_care_insurance_revenue_44_01_03,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,03,地域支援事業支援交付金（介護予防・日常生活支援総合事業）,01,現年度分,05,サービス・活動事業,3645300000,高福＊介護予防・支援課,5888,支払基金交付金現年度分サービス・活動事業,14,支払基金交付金,special_account,67144,67400,67400,67400,67400,0,,,false,official_csv,ippansainyu.csv,17742
rd_2026_long_term_care_insurance_revenue_44_01_03_01_06_3645200000,rs_2026_long_term_care_insurance_revenue_44_01_03_01,2026_long_term_care_insurance_revenue_44_01_03,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,03,地域支援事業支援交付金（介護予防・日常生活支援総合事業）,01,現年度分,06,高額介護サービス費相当等事業費,3645200000,高福＊介護保険課,5889,支払基金交付金現年度分高額介護サービス費相当等事業費,14,支払基金交付金,special_account,2457,2693,2693,2693,2693,0,,,false,official_csv,ippansainyu.csv,17643
rd_2026_long_term_care_insurance_revenue_44_01_03_01_07_3645300000,rs_2026_long_term_care_insurance_revenue_44_01_03_01,2026_long_term_care_insurance_revenue_44_01_03,2026,long_term_care_insurance,介護保険事業会計,revenue,44,支払基金交付金,01,支払基金交付金,03,地域支援事業支援交付金（介護予防・日常生活支援総合事業）,01,現年度分,07,一般介護予防事業,3645300000,高福＊介護予防・支援課,5890,支払基金交付金現年度分一般介護予防事業,14,支払基金交付金,special_account,54424,60476,60476,60476,60476,0,,,false,official_csv,ippansainyu.csv,17743
