年度,当初補正区分,当初補正区分名称,事業区分,事業区分名称,所属,所属名称,事業番号,事業番号名称,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,予算事業,予算事業名称,内訳事業,内訳事業名称,前々年度決算額,予算前額,予算要求額,予算見積額,現計予算額,充当前額,充当要求額,充当額,現計充当額,一般財源前額,要求一般財源額,一般財源額,一般財源現計額,要求額対見積額,前年度対要求額,前年度対見積額,要求内容,補正内容,査定内容,行財政改善大区分,行財政改善大区分名称,行財政改善中区分,行財政改善中区分名称,行財政改善小区分,行財政改善小区分名称,重点事業区分,重点事業区分名称,実施計画大区分,実施計画大区分名称,実施計画中区分,実施計画中区分名称,実施計画小区分,実施計画小区分名称,実施計画細区分,実施計画細区分名称,普通会計区分,普通会計区分名称,行政評価結果,行政評価結果名称,要求枠区分,要求枠区分名称,要求基準,要求基準額,要求基準一般財源,予備区分１,予備区分１名称,予備区分２,予備区分２名称,予備区分３,予備区分３名称,予備区分４,予備区分４名称,予備区分５,予備区分５名称,予備区分６,予備区分６名称,予備区分７,予備区分７名称,予備区分８,予備区分８名称,査定区分,要求（予算額）,一次（予算額）,二次（予算額）,三次（予算額）,四次（予算額）,五次（予算額）,六次（予算額）,事業別性質別区分,事業別性質別区分名称,政策要求額,臨時要求額,政策査定額,臨時査定額
2023,0,当初,1,一次経費,4905400000,教政＊教育研究・研修課,8230,ＩＣＴを活用した学びの推進,1,一般会計,8,教育費,1,教育総務費,3,教育指導費,1,教育指導関係運営費,49,ＩＣＴを活用した学びの推進,1,ＩＣＴを活用した学びの推進,0,366440,0,"438,735",438735,0,0,0,0,0,0,0,0,0,0,72295,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4905550000,教政＊教育相談・支援課,8151,特別支援教育の推進,1,一般会計,8,教育費,1,教育総務費,3,教育指導費,1,教育指導関係運営費,24,特別支援教育の推進,1,特別支援教育の推進,0,208191,0,"226,592",226592,0,0,0,0,0,0,0,0,0,0,18401,,,,,,,,,,1,子ども若者が住みたいまちづくり、教育の推進,2,子ども若者・教育,4,質の高い学校教育の充実,2,特別支援教育の充実,1,特別支援教育の充実,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4905550000,教政＊教育相談・支援課,8190,就学支援委員会運営,1,一般会計,8,教育費,1,教育総務費,3,教育指導費,1,教育指導関係運営費,40,就学支援委員会運営,1,就学支援委員会運営,0,4702,0,"5,131",5131,0,0,0,0,0,0,0,0,0,0,429,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4905550000,教政＊教育相談・支援課,8045,ほっとスクールの運営,1,一般会計,8,教育費,1,教育総務費,7,教育センター費,1,教育会館維持運営費,7,ほっとスクールの運営,1,ほっとスクールの運営,0,52386,0,0,0,0,0,0,0,0,0,0,0,0,0,-52386,,,,,,,,,,1,子ども若者が住みたいまちづくり、教育の推進,2,子ども若者・教育,5,虐待のないまち・子ども・子育て家庭への支援,2,教育相談・不登校対策の充実,1,教育相談・不登校対策の充実,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4905550000,教政＊教育相談・支援課,8201,教育相談・ネットワーク連携,1,一般会計,8,教育費,1,教育総務費,7,教育センター費,1,教育会館維持運営費,11,教育相談・ネットワーク連携,1,教育相談・ネットワーク連携,0,43791,0,0,0,0,0,0,0,0,0,0,0,0,0,-43791,,,,,,,,,,1,子ども若者が住みたいまちづくり、教育の推進,2,子ども若者・教育,5,虐待のないまち・子ども・子育て家庭への支援,2,教育相談・不登校対策の充実,1,教育相談・不登校対策の充実,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4905550000,教政＊教育相談・支援課,8236,ほっとスクールの運営,1,一般会計,8,教育費,1,教育総務費,7,教育センター費,2,教育総合センター維持運営費,3,ほっとスクールの運営,1,ほっとスクールの運営,0,0,0,"70,335",70335,0,0,0,0,0,0,0,0,0,0,70335,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4905550000,教政＊教育相談・支援課,8237,教育相談・ネットワーク連携,1,一般会計,8,教育費,1,教育総務費,7,教育センター費,2,教育総合センター維持運営費,4,教育相談・ネットワーク連携,1,教育相談・ネットワーク連携,0,0,0,"48,691",48691,0,0,0,0,0,0,0,0,0,0,48691,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4905550000,教政＊教育相談・支援課,8239,教育施設等整備・改修,1,一般会計,8,教育費,1,教育総務費,7,教育センター費,2,教育総合センター維持運営費,5,教育施設等整備・改修,1,教育施設等整備・改修,0,0,0,"19,630",19630,0,0,0,0,0,0,0,0,0,0,19630,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2023,0,当初,1,一次経費,4905550000,教政＊教育相談・支援課,8186,小学校特別支援学級運営,1,一般会計,8,教育費,2,小学校費,1,学校管理費,1,小学校維持運営費,5,小学校特別支援学級運営,1,小学校特別支援学級運営,0,159370,0,"190,300",190300,0,0,0,0,0,0,0,0,0,0,30930,,,,,,,,,,1,子ども若者が住みたいまちづくり、教育の推進,2,子ども若者・教育,4,質の高い学校教育の充実,2,特別支援教育の充実,1,特別支援教育の充実,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4905550000,教政＊教育相談・支援課,8187,中学校特別支援学級運営,1,一般会計,8,教育費,3,中学校費,1,学校管理費,1,中学校維持運営費,6,中学校特別支援学級運営,1,中学校特別支援学級運営,0,57378,0,"62,715",62715,0,0,0,0,0,0,0,0,0,0,5337,,,,,,,,,,1,子ども若者が住みたいまちづくり、教育の推進,2,子ども若者・教育,4,質の高い学校教育の充実,2,特別支援教育の充実,1,特別支援教育の充実,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4905550000,教政＊教育相談・支援課,8238,中学校施設整備・改修,1,一般会計,8,教育費,3,中学校費,1,学校管理費,1,中学校維持運営費,7,中学校施設整備・改修,1,中学校施設整備・改修,0,0,0,"11,860",11860,0,0,0,0,0,0,0,0,0,0,11860,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8025,スポーツ教室,1,一般会計,8,教育費,1,教育総務費,3,教育指導費,1,教育指導関係運営費,11,スポーツ教室,1,スポーツ教室,0,7029,0,"7,819",7819,0,0,0,0,0,0,0,0,0,0,790,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8159,地域運営学校,1,一般会計,8,教育費,1,教育総務費,3,教育指導費,1,教育指導関係運営費,27,地域運営学校,1,地域運営学校,0,19283,0,"19,054",19054,0,0,0,0,0,0,0,0,0,0,-229,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8162,部活動の支援,1,一般会計,8,教育費,1,教育総務費,3,教育指導費,1,教育指導関係運営費,29,部活動の支援,1,部活動の支援,0,109466,0,"136,415",136415,0,0,0,0,0,0,0,0,0,0,26949,,,,,,,,,,1,子ども若者が住みたいまちづくり、教育の推進,2,子ども若者・教育,4,質の高い学校教育の充実,1,知育・徳育・体育の充実,1,知育・徳育・体育の充実,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8163,中学生課外活動支援事業（ＳＴＥＰ）,1,一般会計,8,教育費,1,教育総務費,3,教育指導費,1,教育指導関係運営費,30,中学生課外活動支援事業（ＳＴＥＰ）,1,中学生課外活動支援事業（ＳＴＥＰ）,0,3544,0,"4,170",4170,0,0,0,0,0,0,0,0,0,0,626,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8194,大学等教育機関との連携,1,一般会計,8,教育費,1,教育総務費,3,教育指導費,1,教育指導関係運営費,43,大学等教育機関との連携,1,大学等教育機関との連携,0,3088,0,"3,915",3915,0,0,0,0,0,0,0,0,0,0,827,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8210,学校支援地域本部,1,一般会計,8,教育費,1,教育総務費,3,教育指導費,1,教育指導関係運営費,44,学校支援地域本部,1,学校支援地域本部,0,24267,0,"23,885",23885,0,0,0,0,0,0,0,0,0,0,-382,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8219,新・才能の芽を育てる体験学習,1,一般会計,8,教育費,1,教育総務費,3,教育指導費,1,教育指導関係運営費,46,新・才能の芽を育てる体験学習,1,新・才能の芽を育てる体験学習,0,7263,0,"7,263",7263,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8106,小学校遊び場開放,1,一般会計,8,教育費,6,社会教育費,1,社会教育総務費,1,社会教育管理費,2,小学校遊び場開放,1,小学校遊び場開放,0,40725,0,"39,743",39743,0,0,0,0,0,0,0,0,0,0,-982,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8107,放課後の遊び場対策（ＢＯＰ）,1,一般会計,8,教育費,6,社会教育費,1,社会教育総務費,1,社会教育管理費,3,放課後の遊び場対策（ＢＯＰ）,1,放課後の遊び場対策（ＢＯＰ）,0,496347,0,"549,325",549325,0,0,0,0,0,0,0,0,0,0,52978,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8217,小・中学校施設開放,1,一般会計,8,教育費,6,社会教育費,1,社会教育総務費,1,社会教育管理費,4,小・中学校施設開放,1,小・中学校施設開放,0,313201,0,"328,973",328973,0,0,0,0,0,0,0,0,0,0,15772,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8220,総合型地域スポーツ・文化クラブの支援,1,一般会計,8,教育費,6,社会教育費,1,社会教育総務費,1,社会教育管理費,6,総合型地域スポーツ・文化クラブの支援,1,総合型地域スポーツ・文化クラブの支援,0,1071,0,"1,104",1104,0,0,0,0,0,0,0,0,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8108,青少年教育,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,4,青少年教育,1,青少年教育,0,29433,0,"33,538",33538,0,0,0,0,0,0,0,0,0,0,4105,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8110,社会教育団体文化祭,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,6,社会教育団体文化祭,1,社会教育団体文化祭,0,5152,0,"5,459",5459,0,0,0,0,0,0,0,0,0,0,307,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8111,社会教育団体支援,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,7,社会教育団体支援,1,社会教育団体支援,0,2670,0,"2,592",2592,0,0,0,0,0,0,0,0,0,0,-78,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8112,福祉教育,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,8,福祉教育,1,福祉教育,0,8798,0,"8,698",8698,0,0,0,0,0,0,0,0,0,0,-100,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8113,生涯学習事業運営,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,9,生涯学習事業運営,1,生涯学習事業運営,0,4502,0,"5,365",5365,0,0,0,0,0,0,0,0,0,0,863,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8114,生涯学習の推進,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,10,生涯学習の推進,1,生涯学習の推進,0,2914,0,"2,982",2982,0,0,0,0,0,0,0,0,0,0,68,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8115,成人教育,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,11,成人教育,1,成人教育,0,4787,0,"5,535",5535,0,0,0,0,0,0,0,0,0,0,748,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8116,ＰＴＡ活動の支援,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,12,ＰＴＡ活動の支援,1,ＰＴＡ活動の支援,0,6308,0,"6,366",6366,0,0,0,0,0,0,0,0,0,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8182,家庭教育の支援,1,一般会計,8,教育費,6,社会教育費,2,社会教育活動費,1,社会教育事業費,14,家庭教育の支援,1,家庭教育の支援,0,7854,0,"8,638",8638,0,0,0,0,0,0,0,0,0,0,784,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8117,埋蔵文化財の保護及び調査,1,一般会計,8,教育費,6,社会教育費,3,文化財費,1,文化財保護事業費,1,埋蔵文化財の保護及び調査,1,埋蔵文化財の保護及び調査,0,38664,0,"36,549",36549,0,0,0,0,0,0,0,0,0,0,-2115,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8118,文化財の保護・普及,1,一般会計,8,教育費,6,社会教育費,3,文化財費,1,文化財保護事業費,2,文化財の保護・普及,1,文化財の保護・普及,0,10958,0,"9,319",9319,0,0,0,0,0,0,0,0,0,0,-1639,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8119,文化財指定・保存助成,1,一般会計,8,教育費,6,社会教育費,3,文化財費,1,文化財保護事業費,3,文化財指定・保存助成,1,文化財指定・保存助成,0,31093,0,"47,631",47631,0,0,0,0,0,0,0,0,0,0,16538,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8120,伝統的建築物の保存,1,一般会計,8,教育費,6,社会教育費,3,文化財費,1,文化財保護事業費,4,伝統的建築物の保存,1,伝統的建築物の保存,0,2733,0,"3,456",3456,0,0,0,0,0,0,0,0,0,0,723,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8121,民家園維持運営,1,一般会計,8,教育費,6,社会教育費,3,文化財費,1,文化財保護事業費,5,民家園維持運営,1,民家園維持運営,0,86008,0,"82,475",82475,0,0,0,0,0,0,0,0,0,0,-3533,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8122,民家園行事,1,一般会計,8,教育費,6,社会教育費,3,文化財費,1,文化財保護事業費,6,民家園行事,1,民家園行事,0,4800,0,"5,111",5111,0,0,0,0,0,0,0,0,0,0,311,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8133,郷土資料館行事,1,一般会計,8,教育費,6,社会教育費,6,資料館費,1,郷土資料館維持運営費,1,郷土資料館行事,1,郷土資料館行事,0,0,0,"4,091",4091,0,0,0,0,0,0,0,0,0,0,4091,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8134,郷土資料館資料調査及び整理,1,一般会計,8,教育費,6,社会教育費,6,資料館費,1,郷土資料館維持運営費,2,郷土資料館資料調査及び整理,1,郷土資料館資料調査及び整理,0,5011,0,"6,482",6482,0,0,0,0,0,0,0,0,0,0,1471,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8135,郷土資料館維持運営,1,一般会計,8,教育費,6,社会教育費,6,資料館費,1,郷土資料館維持運営費,3,郷土資料館維持運営,1,郷土資料館維持運営,0,30587,0,"29,471",29471,0,0,0,0,0,0,0,0,0,0,-1116,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955100000,生涯＊生涯・学校連携課,8225,郷土資料館改修工事,1,一般会計,8,教育費,6,社会教育費,6,資料館費,2,郷土資料館改修費,2,郷土資料館改修工事,1,郷土資料館改修工事,0,426540,0,0,0,0,0,0,0,0,0,0,0,0,0,-426540,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2023,0,当初,1,一次経費,4955900000,生涯＊中央図書館,8039,教育会館維持管理,1,一般会計,8,教育費,1,教育総務費,7,教育センター費,1,教育会館維持運営費,1,教育会館維持管理,1,教育会館維持管理,0,233121,0,0,0,0,0,0,0,0,0,0,0,0,0,-233121,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955900000,生涯＊中央図書館,8041,天文・郷土・科学学習の推進,1,一般会計,8,教育費,1,教育総務費,7,教育センター費,1,教育会館維持運営費,3,天文・郷土・科学学習の推進,1,天文・郷土・科学学習の推進,0,14907,0,0,0,0,0,0,0,0,0,0,0,0,0,-14907,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955900000,生涯＊中央図書館,8124,図書館資料の充実,1,一般会計,8,教育費,6,社会教育費,4,図書館費,1,中央図書館、地域図書館、まちかど図書室維持運営費,1,図書館資料の充実,1,図書館資料の充実,0,205490,0,"201,034",201034,0,0,0,0,0,0,0,0,0,0,-4456,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955900000,生涯＊中央図書館,8125,図書館サービスの推進,1,一般会計,8,教育費,6,社会教育費,4,図書館費,1,中央図書館、地域図書館、まちかど図書室維持運営費,2,図書館サービスの推進,1,図書館サービスの推進,0,747711,0,"807,346",807346,0,0,0,0,0,0,0,0,0,0,59635,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955900000,生涯＊中央図書館,8127,図書館情報システムの運営,1,一般会計,8,教育費,6,社会教育費,4,図書館費,1,中央図書館、地域図書館、まちかど図書室維持運営費,3,図書館情報システムの運営,1,図書館情報システムの運営,0,6581,0,"7,783",7783,0,0,0,0,0,0,0,0,0,0,1202,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955900000,生涯＊中央図書館,8197,生涯学習拠点としての図書館の充実,1,一般会計,8,教育費,6,社会教育費,4,図書館費,1,中央図書館、地域図書館、まちかど図書室維持運営費,8,生涯学習拠点としての図書館の充実,1,生涯学習拠点としての図書館の充実,0,20205,0,"13,218",13218,0,0,0,0,0,0,0,0,0,0,-6987,,,,,,,,,,5,世田谷の文化の創造と知のネットワークづくり,2,子ども若者・教育,2,地域社会を創る生涯学習の充実,1,知と学びと文化の情報拠点としての新たな図書館の創造,1,知と学びと文化の情報拠点としての新たな図書館,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955900000,生涯＊中央図書館,8198,子ども読書活動の推進,1,一般会計,8,教育費,6,社会教育費,4,図書館費,1,中央図書館、地域図書館、まちかど図書室維持運営費,9,子ども読書活動の推進,1,子ども読書活動の推進,0,18625,0,"19,027",19027,0,0,0,0,0,0,0,0,0,0,402,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955900000,生涯＊中央図書館,8200,図書館改修,1,一般会計,8,教育費,6,社会教育費,4,図書館費,1,中央図書館、地域図書館、まちかど図書室維持運営費,10,図書館改修,1,図書館改修,0,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,-2540,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
2023,0,当初,1,一次経費,4955900000,生涯＊中央図書館,8213,地域図書室資料の充実,1,一般会計,8,教育費,6,社会教育費,4,図書館費,1,中央図書館、地域図書館、まちかど図書室維持運営費,11,地域図書室資料の充実,1,地域図書室資料の充実,0,8719,0,"8,794",8794,0,0,0,0,0,0,0,0,0,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955900000,生涯＊中央図書館,8214,地域図書室の維持管理,1,一般会計,8,教育費,6,社会教育費,4,図書館費,1,中央図書館、地域図書館、まちかど図書室維持運営費,12,地域図書室の維持管理,1,地域図書室の維持管理,0,4259,0,"4,831",4831,0,0,0,0,0,0,0,0,0,0,572,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955900000,生涯＊中央図書館,8232,教育会館維持管理,1,一般会計,8,教育費,6,社会教育費,4,図書館費,1,中央図書館、地域図書館、まちかど図書室維持運営費,13,教育会館維持管理,1,教育会館維持管理,0,0,0,"365,427",365427,0,0,0,0,0,0,0,0,0,0,365427,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955900000,生涯＊中央図書館,8233,プラネタリウム事業運営,1,一般会計,8,教育費,6,社会教育費,4,図書館費,1,中央図書館、地域図書館、まちかど図書室維持運営費,14,プラネタリウム事業運営,1,プラネタリウム事業運営,0,0,0,"48,846",48846,0,0,0,0,0,0,0,0,0,0,48846,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,行政運営費,0,0,0,0
2023,0,当初,1,一次経費,4955900000,生涯＊中央図書館,8136,地域図書館建設工事,1,一般会計,8,教育費,6,社会教育費,8,図書館建設費,1,図書館建設費,1,地域図書館建設工事,1,地域図書館建設工事,0,0,0,"656,800",656800,0,0,0,0,0,0,0,0,0,0,656800,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,投資的経費,0,0,0,0
