年度,当初補正区分,当初補正区分名称,事業区分,事業区分名称,所属,所属名称,歳入番号,歳入番号名称,会計,会計名称,款,款名称,項,項名称,目,目名称,節,節名称,細節,細節名称,前々年度決算額,予算前額,予算要求額,予算見積額,現計予算額,充当前額,充当要求額,充当額,現計充当額,未充当前額,未充当要求額,未充当額,現計未充当額,要求額対見積額,前年度対要求額,前年度対見積額,財源区分,財源区分名称,要求内容,補正内容,査定内容,経常臨時区分,経常臨時区分名称,査定区分,要求（予算額）,一次（予算額）,二次（予算額）,三次（予算額）,四次（予算額）,五次（予算額）,六次（予算額）
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,4027,一般会計繰入金現年度分高額医療合算介護予防サービス費,41,介護保険事業会計,48,繰入金,1,一般会計繰入金,1,介護給付費繰入金,1,現年度分,26,高額医療合算介護予防サービス費,0,571,571,571,571,571,571,571,571,0,0,0,0,0,0,0,9,繰入金,,,,1,経常,1,571,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,1450,一般会計繰入金職員給与費等繰入金職員給与費,41,介護保険事業会計,48,繰入金,1,一般会計繰入金,2,その他一般会計繰入金,1,職員給与費等繰入金,1,職員給与費,0,616836,624412,651864,651864,616836,624412,651864,651864,0,0,0,0,27452,7576,35028,9,繰入金,,,,1,経常,2,624412,651864,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,1451,一般会計繰入金事務費繰入金要介護認定事務,41,介護保険事業会計,48,繰入金,1,一般会計繰入金,2,その他一般会計繰入金,2,事務費繰入金,1,要介護認定事務,0,351588,495366,494142,494142,351588,495366,494142,494142,0,0,0,0,-1224,143778,142554,9,繰入金,,,,1,経常,2,495366,494142,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,1452,一般会計繰入金事務費繰入金一般管理,41,介護保険事業会計,48,繰入金,1,一般会計繰入金,2,その他一般会計繰入金,2,事務費繰入金,2,一般管理,0,476108,498476,575325,575325,476108,498476,575325,575325,0,0,0,0,76849,22368,99217,9,繰入金,,,,1,経常,2,498476,575325,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,1454,一般会計繰入金事務費繰入金趣旨普及,41,介護保険事業会計,48,繰入金,1,一般会計繰入金,2,その他一般会計繰入金,2,事務費繰入金,5,趣旨普及,0,3573,4205,4205,4205,3573,4205,4205,4205,0,0,0,0,0,632,632,9,繰入金,,,,1,経常,1,4205,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,6822,一般会計繰入金事務費繰入金資格管理・賦課・収納事務,41,介護保険事業会計,48,繰入金,1,一般会計繰入金,2,その他一般会計繰入金,2,事務費繰入金,9,資格管理・賦課・収納事務,0,42352,42500,42524,42524,42352,42500,42524,42524,0,0,0,0,24,148,172,9,繰入金,,,,1,経常,2,42500,42524,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,6636,一般会計繰入金保険料還付等繰入金第１号被保険者保険料還付加算金,41,介護保険事業会計,48,繰入金,1,一般会計繰入金,2,その他一般会計繰入金,3,保険料還付等繰入金,1,第１号被保険者保険料還付加算金,0,30,20,20,20,30,20,20,20,0,0,0,0,0,-10,-10,9,繰入金,,,,1,経常,1,20,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,2455,一般会計繰入金現年度分介護給付適正化事業,41,介護保険事業会計,48,繰入金,1,一般会計繰入金,4,地域支援事業繰入金（包括的支援・任意事業）,1,現年度分,7,介護給付適正化事業,0,578,653,653,653,578,653,653,653,0,0,0,0,0,75,75,9,繰入金,,,,1,経常,1,653,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,6280,一般会計繰入金現年度分家族介護支援事業,41,介護保険事業会計,48,繰入金,1,一般会計繰入金,4,地域支援事業繰入金（包括的支援・任意事業）,1,現年度分,18,家族介護支援事業,0,688,784,784,784,688,784,784,784,0,0,0,0,0,96,96,9,繰入金,,,,1,経常,1,784,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,5898,一般会計繰入金現年度分高額介護サービス費相当等事業費,41,介護保険事業会計,48,繰入金,1,一般会計繰入金,5,地域支援事業繰入金（介護予防・日常生活支援総合事業）,1,現年度分,7,高額介護サービス費相当等事業費,0,1137,1247,1247,1247,1137,1247,1247,1247,0,0,0,0,0,110,110,9,繰入金,,,,1,経常,1,1247,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,6675,一般会計繰入金現年度分総合事業指定事業者実施サービス等諸費,41,介護保険事業会計,48,繰入金,1,一般会計繰入金,5,地域支援事業繰入金（介護予防・日常生活支援総合事業）,1,現年度分,10,総合事業指定事業者実施サービス等諸費,0,159595,160679,160679,160679,159595,160679,160679,160679,0,0,0,0,0,1084,1084,9,繰入金,,,,1,経常,1,160679,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,5871,一般会計繰入金現年度分低所得者保険料軽減繰入金,41,介護保険事業会計,48,繰入金,1,一般会計繰入金,6,低所得者保険料軽減繰入金,1,現年度分,1,低所得者保険料軽減繰入金,0,555088,532902,532902,532902,555088,532902,532902,532902,0,0,0,0,0,-22186,-22186,9,繰入金,,,,1,経常,1,532902,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,1456,基金繰入金介護給付費準備基金繰入金居宅介護サービス給付費,41,介護保険事業会計,48,繰入金,2,基金繰入金,1,介護給付費準備基金繰入金,1,介護給付費準備基金繰入金,1,居宅介護サービス給付費,0,2369832,2774387,2776668,2776668,2369832,2774387,2776668,2776668,0,0,0,0,2281,404555,406836,9,繰入金,,,,1,経常,2,2774387,2776668,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,1469,繰越金繰越金介護給付費準備基金積立金,41,介護保険事業会計,49,繰越金,1,繰越金,1,繰越金,1,繰越金,4,介護給付費準備基金積立金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,繰越金,,,,1,経常,0,0,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,1471,繰越金繰越金償還金,41,介護保険事業会計,49,繰越金,1,繰越金,1,繰越金,1,繰越金,6,償還金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,繰越金,,,,1,経常,0,0,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,6634,繰越金繰越金第１号被保険者保険料還付金,41,介護保険事業会計,49,繰越金,1,繰越金,1,繰越金,1,繰越金,10,第１号被保険者保険料還付金,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11,繰越金,,,,1,経常,1,1,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,6824,繰越金繰越金第１号被保険者保険料延滞金還付金,41,介護保険事業会計,49,繰越金,1,繰越金,1,繰越金,1,繰越金,11,第１号被保険者保険料延滞金還付金,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11,繰越金,,,,1,経常,1,1,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,1472,延滞金加算金及過料第１号被保険者延滞金居宅介護サービス給付費,41,介護保険事業会計,50,諸収入,1,延滞金加算金及過料,1,第１号被保険者延滞金,1,第１号被保険者延滞金,1,居宅介護サービス給付費,0,1283,732,732,732,1283,732,732,732,0,0,0,0,0,-551,-551,10,諸収入,,,,1,経常,1,732,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,1867,延滞金加算金及過料加算金居宅介護サービス給付金,41,介護保険事業会計,50,諸収入,1,延滞金加算金及過料,3,加算金,1,加算金,1,居宅介護サービス給付金,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10,諸収入,,,,2,臨時,1,1,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,4757,延滞金加算金及過料加算金施設介護サービス給付金,41,介護保険事業会計,50,諸収入,1,延滞金加算金及過料,3,加算金,1,加算金,2,施設介護サービス給付金,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,1,1,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,1474,特別区預金利子特別区預金利子一般管理,41,介護保険事業会計,50,諸収入,2,特別区預金利子,1,特別区預金利子,1,特別区預金利子,1,一般管理,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,1,1,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,1475,雑入第三者納付金第三者納付金,41,介護保険事業会計,50,諸収入,4,雑入,2,第三者納付金,1,第三者納付金,1,第三者納付金,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,1,1,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,4498,雑入第三者納付金施設介護サービス給付費,41,介護保険事業会計,50,諸収入,4,雑入,2,第三者納付金,1,第三者納付金,9,施設介護サービス給付費,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,1,1,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,1476,雑入返納金居宅介護サービス給付費,41,介護保険事業会計,50,諸収入,4,雑入,3,返納金,1,返納金,1,居宅介護サービス給付費,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,1,1,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645200000,高福＊介護保険課,4756,雑入返納金施設介護サービス給付費,41,介護保険事業会計,50,諸収入,4,雑入,3,返納金,1,返納金,2,施設介護サービス給付費,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10,諸収入,,,,1,経常,1,1,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,7802,国庫補助金重層的支援体制整備事業地域包括支援センター運営,1,一般会計,13,国庫支出金,2,国庫補助金,1,民生費補助金,78,重層的支援体制整備事業,16,地域包括支援センター運営,0,257545,276134,276134,276134,257545,276134,276134,276134,0,0,0,0,0,18589,18589,1,国庫支出金,,,,1,経常,1,276134,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,7803,国庫補助金重層的支援体制整備事業あんしん見守り事業,1,一般会計,13,国庫支出金,2,国庫補助金,1,民生費補助金,78,重層的支援体制整備事業,17,あんしん見守り事業,0,47907,51630,51630,51630,47907,51630,51630,51630,0,0,0,0,0,3723,3723,1,国庫支出金,,,,1,経常,1,51630,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,7804,国庫補助金重層的支援体制整備事業生活支援体制整備事業,1,一般会計,13,国庫支出金,2,国庫補助金,1,民生費補助金,78,重層的支援体制整備事業,18,生活支援体制整備事業,0,46200,46200,46200,46200,46200,46200,46200,46200,0,0,0,0,0,0,0,1,国庫支出金,,,,1,経常,1,46200,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,7805,国庫補助金重層的支援体制整備事業一般介護予防事業（地域づくり支援,1,一般会計,13,国庫支出金,2,国庫補助金,1,民生費補助金,78,重層的支援体制整備事業,19,一般介護予防事業（地域づくり支援）,0,10424,11146,11146,11146,10424,11146,11146,11146,0,0,0,0,0,722,722,1,国庫支出金,,,,1,経常,1,11146,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,7417,都補助金介護予防・フレイル予防推進員配置事業補助金介護予防・フレ,1,一般会計,14,都支出金,2,都補助金,8,民生費補助金（２）,4,介護予防・フレイル予防推進員配置事業補助金,1,介護予防・フレイル予防推進員配置事業,0,120,120,120,120,120,120,120,120,0,0,0,0,0,0,0,2,都支出金,,,,1,経常,1,120,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,7817,都補助金重層的支援体制整備事業地域包括支援センター運営委託,1,一般会計,14,都支出金,2,都補助金,8,民生費補助金（２）,16,重層的支援体制整備事業,12,地域包括支援センター運営委託,0,128772,138067,138067,138067,128772,138067,138067,138067,0,0,0,0,0,9295,9295,2,都支出金,,,,1,経常,1,138067,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,7818,都補助金重層的支援体制整備事業あんしん見守り事業,1,一般会計,14,都支出金,2,都補助金,8,民生費補助金（２）,16,重層的支援体制整備事業,13,あんしん見守り事業,0,23954,25815,25815,25815,23954,25815,25815,25815,0,0,0,0,0,1861,1861,2,都支出金,,,,1,経常,1,25815,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,7819,都補助金重層的支援体制整備事業生活支援体制整備事業,1,一般会計,14,都支出金,2,都補助金,8,民生費補助金（２）,16,重層的支援体制整備事業,14,生活支援体制整備事業,0,23100,23100,23100,23100,23100,23100,23100,23100,0,0,0,0,0,0,0,2,都支出金,,,,1,経常,1,23100,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,7820,都補助金重層的支援体制整備事業一般介護予防事業,1,一般会計,14,都支出金,2,都補助金,8,民生費補助金（２）,16,重層的支援体制整備事業,15,一般介護予防事業,0,6514,6966,6966,6966,6514,6966,6966,6966,0,0,0,0,0,452,452,2,都支出金,,,,1,経常,1,6966,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,8479,都補助金子供・長寿・居場所区市町村包括補助事業子供・長寿・居場所,1,一般会計,14,都支出金,2,都補助金,8,民生費補助金（２）,46,子供・長寿・居場所区市町村包括補助事業,1,子供・長寿・居場所区市町村包括補助事業,0,94713,0,0,0,94713,0,0,0,0,0,0,0,0,-94713,-94713,2,都支出金,,,,1,経常,1,0,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,8965,都補助金認知症の人の社会参加推進事業補助金認知症在宅生活サポート,1,一般会計,14,都支出金,2,都補助金,8,民生費補助金（２）,66,認知症の人の社会参加推進事業補助金,1,認知症在宅生活サポートセンター認知症社会参加推進事業,0,2675,2675,2675,2675,2675,2675,2675,2675,0,0,0,0,0,0,0,2,都支出金,,,,1,経常,1,2675,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,8966,都補助金認知症の人の社会参加推進事業補助金地域包括支援センター認,1,一般会計,14,都支出金,2,都補助金,8,民生費補助金（２）,66,認知症の人の社会参加推進事業補助金,2,地域包括支援センター認知症社会参加推進事業,0,4046,4277,4277,4277,4046,4277,4277,4277,0,0,0,0,0,231,231,2,都支出金,,,,1,経常,1,4277,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,9323,都補助金認知症サポート検診事業補助金認知症サポート検診事業補助金,1,一般会計,14,都支出金,2,都補助金,8,民生費補助金（２）,83,認知症サポート検診事業補助金,1,認知症サポート検診事業補助金,0,0,0,2341,2341,0,0,2341,2341,0,0,0,0,2341,0,2341,2,都支出金,,,,1,経常,2,0,2341,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,7821,特別会計繰入金重層的支援体制整備事業繰入金地域包括支援センター運,1,一般会計,17,繰入金,2,特別会計繰入金,3,介護保険事業会計繰入金,1,重層的支援体制整備事業繰入金,1,地域包括支援センター運営委託,0,153859,164963,164963,164963,153859,164963,164963,164963,0,0,0,0,0,11104,11104,9,繰入金,,,,1,経常,1,164963,0,0,0,0,0,0
2026,0,当初,1,一次経費,3645300000,高福＊介護予防・支援課,7822,特別会計繰入金重層的支援体制整備事業繰入金あんしん見守り事業,1,一般会計,17,繰入金,2,特別会計繰入金,3,介護保険事業会計繰入金,1,重層的支援体制整備事業繰入金,2,あんしん見守り事業,0,28619,30844,30844,30844,28619,30844,30844,30844,0,0,0,0,0,2225,2225,9,繰入金,,,,1,経常,1,30844,0,0,0,0,0,0
